published_date,title,source,description,link,date_string
2024-11-20,RUU Tax Amnesty Masuk Prolegnas Prioritas 2025,Ortax,Badan Legislasi Dewan Perwakilan Rakyat (Baleg DPR) melakukan pembahasan rancangan undang-undang yang akan masuk dalam Program Legislasi Nasional...,https://ortax.org/penyusunan-prolegnas-ruu-tax-amnesty-masuk-prioritas-2025,20 Nov 2024
2024-11-20,Ini Daftar 41 RUU Masuk Prolegnas Prioritas 2025,MetroTVNews.com,DPR mengesahkan 41 revisi serta rancangan undang-undang (RUU) masuk dalam daftar Program Legislasi Nasional (Prolegnas) Prioritas 2025.,https://www.metrotvnews.com/play/k8oC6PBA-ini-daftar-41-ruu-masuk-prolegnas-prioritas-2025,20 Nov 2024
2024-11-19,Ini 41 RUU yang Masuk Prolegnas Prioritas 2025,Hukumonline,"Selain itu, Rapat Paripurna DPR RI Ke-8 Masa Persidangan I Tahun Sidang 20242025 menyetujui 176 rancangan undang-undang masuk Prolegnas Tahun 2025-2029.",https://www.hukumonline.com/berita/a/ini-41-ruu-yang-masuk-prolegnas-prioritas-2025-lt673c52dc1bcb0/,19 Nov 2024
2024-11-19,Baleg DPR Sepakati 41 RUU Masuk Prolegnas Prioritas 2025,Tempo.co,"TEMPO.CO, Jakarta - Badan Legislasi atau Baleg DPR menyepakati 41 Rancangan Undang-undang (RUU) untuk masuk ke dalam Program Legislasi Nasional (Prolegnas)...",https://www.tempo.co/politik/baleg-dpr-sepakati-41-ruu-masuk-prolegnas-prioritas-2025-1170152,19 Nov 2024
2024-11-19,DPR Sepakati 41 RUU Prolegnas Prioritas 2025,Validnews.id,Beberapa RUU dari 41 RUU Prolegnas Prioritas 2025 merupakan RUU carry over atau lungsuran dari DPR periode 2019-2024.,https://validnews.id/nasional/dpr-sepakati-ruu-prolegnas-prioritas,19 Nov 2024
2024-11-19,RUU TNI dan Polri Tak Masuk Prolegnas Prioritas 2025,Rmol.id,RUU Tentara Nasional Indonesia (TNI) dan Kepolisian Republik Indonesia (Polri) serta tidak masuk dalam daftar Program Legislasi Nasional (Prolegnas)...,https://rmol.id/politik/read/2024/11/19/645268/ruu-tni-dan-polri-tak-masuk-prolegnas-prioritas-2025,19 Nov 2024
2024-11-19,"Daftar 41 RUU Prolegnas Prioritas 2025, Ada Rancangan UU PPRT",MetroTVNews.com,Jakarta: Badan Legislasi (Baleg) DPR dan pemerintah menyetujui 41 revisi serta rancangan undang-undang (RUU) masuk dalam daftar Program Legislasi Nasional...,https://www.metrotvnews.com/read/KvJCagv5-daftar-41-ruu-prolegnas-prioritas-2025-ada-rancangan-uu-pprt,19 Nov 2024
2024-11-19,"DPR Sepakati RUU Prolegnas Prioritas 2025, Ini Daftarnya",Kompas.com,DPR RI menyepakati 41 rancangan/revisi undang-undang (RUU) yang akan masuk ke dalam program legislasi nasional (prolegnas) prioritas 2025.,https://nasional.kompas.com/read/2024/11/19/11132531/dpr-sepakati-ruu-prolegnas-prioritas-2025-ini-daftarnya,19 Nov 2024
2024-11-19,"Johanis Tanak Bakal Hapus OTT Jika Terpilih Jadi Pimpinan KPK, Ini Alasannya - disway.id",Disway,"Calon pimpinan KPK Johannis Tanak bakal menghapus Operasi Tangkap Tangan (OTT) jika dirinya menjadi pimpinan KPK. Menurutnya, penggunaan kata OTT itu tidak...",https://disway.id/read/837088/johanis-tanak-bakal-hapus-ott-jika-terpilih-jadi-pimpinan-kpk-ini-alasannya,19 Nov 2024
2024-11-18,Baleg DPR Usul Hapus RUU Larangan Perdagangan Daging Anjing-Kucing,detikNews,Firman Soebagyo mengusulkan aturan pelarangan perdagangan anjing dan kucing di dalam Prolegnas jangka menengah 2025-2029 untuk dihapus dari daftar.,https://news.detik.com/berita/d-7644995/baleg-dpr-usul-hapus-ruu-larangan-perdagangan-daging-anjing-kucing,18 Nov 2024
2024-11-18,DPR dan Pemerintah Sepakat Tak Prioritaskan RUU Perampasan Aset,Kompas.id,"RUU yang masuk Prolegnas 2025 adalah RUU Pemilu dan RUU Pilkada, dengan alasan hasil evaluasi Pemilu 2024 menunjukkan pesta demokrasi berbiaya tinggi.",https://www.kompas.id/artikel/dpr-dan-pemerintah-sepakat-tak-prioritaskan-ruu-perampasan-aset,18 Nov 2024
2024-11-18,Baleg DPR RI Sepakati 41 RUU Masuk Prioritas Prolegnas 2025,detikNews,Baleg DPR RI bersama pemerintah menyetujui sebanyak 41 rancangan undang-undang (RUU) masuk ke Program Legislasi Nasional (Prolegnas) Prioritas 2025.,https://news.detik.com/berita/d-7645268/baleg-dpr-ri-sepakati-41-ruu-masuk-prioritas-prolegnas-2025,18 Nov 2024
2024-11-18,KPI Dorong Revisi UU Penyiaran,kpi.go.id,Jakarta - Komisi Penyiaran Indonesia (KPI) kembali mendorong upaya pembaruan atau revisi terhadap Undang-Undang Nomor 32 Tahun 2002 tentang Penyiaran (UU...,https://kpi.go.id/id/umum/38-dalam-negeri/37575-kpi-dorong-revisi-uu-penyiaran,18 Nov 2024
2024-11-18,"Jejak Prita Laura, Eks Presenter TV Jadi Jubir PCO Prabowo",CNN Indonesia,Eks jurnalis Prita Laura dilantik jadi juru bicara alias Jubir Kantor Komunikasi Kepresidenan (Presidential Communication Office/PCO).,https://www.cnnindonesia.com/nasional/20241118155347-32-1167913/jejak-prita-laura-eks-presenter-tv-jadi-jubir-pco-prabowo,18 Nov 2024
2024-11-18,Daftar RUU Prolegnas Prioritas 2025,CNN Indonesia,Sebanyak 25 rancangan atau revisi undang-undang telah diusulkan untuk masuk ke dalam Program Legislasi Nasional (Prolegsnas) prioritas 2025.,https://www.cnnindonesia.com/nasional/20241118122741-32-1167807/daftar-ruu-prolegnas-prioritas-2025,18 Nov 2024
2024-11-15,"H Syafik Umar, Tokoh Pers Nasional dan Pemimpin Umum PT Pikiran Rakyat Bandung Tutup Usia - Kabar Priangan",Kabar Priangan,"Almarhum Syafik Umar berpulang dalam usia 85 tahun di Rumah Sakit Hasan Sadikin (RSHS), Kota Bandung, pukul 20.15 WIB.",https://kabarpriangan.pikiran-rakyat.com/kabar-priangan/pr-1488782303/h-syafik-umar-tokoh-pers-nasional-dan-pemimpin-umum-pt-pikiran-rakyat-bandung-tutup-usia,15 Nov 2024
2024-11-13,"RUU TNI Diusulkan Masuk Prolegnas DPR, RUU Polri Nihil",CNN Indonesia,Revisi UU Nomor 34 Tahun 2004 tentang Tentara Nasional Indonesia (TNI) diusulkan masuk dalam Program Legislasi Nasional (Prolegnas) Jangka Menengah...,https://www.cnnindonesia.com/nasional/20241112181245-32-1165854/ruu-tni-diusulkan-masuk-prolegnas-dpr-ruu-polri-nihil,13 Nov 2024
2024-11-12,Revisi UU TNI Diusulkan Masuk Prolegnas DPR RI,Kompas.com,"JAKARTA, KOMPAS.com - Revisi Undang-Undang (UU) tentang Tentara Nasional Indonesia (TNI) diusulkan masuk program legislasi nasional (Prolegnas) jangka...",https://nasional.kompas.com/read/2024/11/12/17291871/revisi-uu-tni-diusulkan-masuk-prolegnas-dpr-ri,12 Nov 2024
2024-11-12,"Hadirnya Rumah Ibadah Umat Buddha, Si Mian Fo di PIK",Ntvnews.id,"Ribuan umat Buddha merayakan Hari Kebesaran Si Mian Fo di Riverwalk Island PIK, Jakarta Utara, menandai peresmian Sarana Ibadah Si Mian Fo.",https://www.ntvnews.id/news/0122576/hadirnya-rumah-ibadah-umat-buddha-si-mian-fo-di-pik,12 Nov 2024
2024-11-12,Komisi X Usul RUU Sisdiknas hingga Kepemudaan Masuk Prolegnas Prioritas 2025,detikNews,Komisi X DPR RI mengusulkan dua Rancangan Undang-Undang (RUU) terkait sistem pendidikan nasional hingga RUU tentang Kepemudaan masuk ke prioritas RUU 2025.,https://news.detik.com/berita/d-7635430/komisi-x-usul-ruu-sisdiknas-hingga-kepemudaan-masuk-prolegnas-prioritas-2025,12 Nov 2024
2024-11-12,Komisi I DPR Usul RUU Penyiaran dan RUU TNI Masuk Prolegnas Jangka Menengah,detikNews,Komisi I DPR Usul RUU Penyiaran dan RUU TNI Masuk Prolegnas Jangka Menengah ... Baleg DPR menggelar rapat pleno dengan pimpinan Komisi I hingga XIII membahas...,https://news.detik.com/berita/d-7634908/komisi-i-dpr-usul-ruu-penyiaran-dan-ruu-tni-masuk-prolegnas-jangka-menengah,12 Nov 2024
2024-11-12,Baleg Terima 83 RUU Inisiatif DPR dalam Prolegnas 2024-2029,Tempo.co,"TEMPO.CO, Jakarta - Badan Legislasi Dewan Perwakilan Rakyat menerima 83 rancangan undang-undang yang akan menjadi RUU inisiatif DPR dalam program legislasi...",https://www.tempo.co/politik/baleg-terima-83-ruu-inisiatif-dpr-dalam-prolegnas-2024-2029-1167203,12 Nov 2024
2024-11-07,Dugaan Kasus Penipuan Tenaga Kerja Kembali Terjadi di Karawang,Sinfo News,"“Yang menjadi pertanyaan para calon tenaga kerja, oknum tersebut terlihat di kantor dan tidak ada pengumuman resmi yang disampaikan pihak Yayasan terkait...",https://sinfonews.com/dugaan-kasus-penipuan-tenaga-kerja-kembali-terjadi-di-karawang/,7 Nov 2024
2024-11-05,Alarm Omnibus Revisi Undang-Undang Penyiaran,Tempo.co,Omnibus law UU Penyiaran menjadi opsi yang diusulkan DPR. Apa yang membahayakan?,https://www.tempo.co/politik/omnibus-law-uu-penyiaran-1164092,5 Nov 2024
2024-11-02,Sorotan Kinerja Legislasi DPR RI 2019-2024,GoodStats,"DPR RI periode 2019-2024 telah mengesahkan 225 RUU, beberapa di antaranya tercatat kontroversial.",https://goodstats.id/article/sorotan-kinerja-legislasi-dpr-ri-2019-2024-HpMg0,2 Nov 2024
2024-11-01,"Oknum Ngaku ‘Wartawan’ Meresahkan Karangasem, PWI: Laporkan, Biar Ditangkap!",mcwnews.com,"Jumat, 01 November 2024 20:44 WITA. Card image. Ilustrasi pemerasan oleh wartawan. (Ist). Males Baca? Baca Berita!",https://mcwnews.com/read/oknum-ngaku-wartawan-meresahkan-karangasem-pwi-laporkan-biar-ditangkap,1 Nov 2024
2024-10-31,Terungkap Penyebab Irna Gustiawati Wartawan Senior Istri Dandhy Laksono Meninggal Dunia - disway.id,Disway,"Dunia jurnalistik Indonesia kini berduka atas meninggalnya Irna Gustiawati di usia 50 tahun pada Rabu, 30 Oktober 2024.",https://disway.id/read/832455/terungkap-penyebab-irna-gustiawati-wartawan-senior-istri-dandhy-laksono-meninggal-dunia,31 Okt 2024
2024-10-30,UMJ Jadi Tuan Rumah Konferensi Penyiaran Indonesia 2024,Universitas Muhammadiyah Jakarta - UMJ,"UMJ tuan rumah penyelenggaraan Indonesia Broadcast Conference 2024 di Auditorium K. H. Ahmad Azhar Basyir, Gedung Cendekia, (30/10/2024).",https://umj.ac.id/kabar-kampus/2024/10/umj-jadi-tuan-rumah-konferensi-penyiaran-indonesia-2024/,30 Okt 2024
2024-10-30,Ahmad Heryawan: Komisi I DPR RI Segera Revisi UU Penyiaran,Universitas Muhammadiyah Jakarta - UMJ,Ahmad Heryawan menyatakan Komisi I DPR RI akan membahas revisi UU No. 32 Tahun 2002 Tentang Penyiaran. Ia menyampaikan itu saat menjadi keynote speaker.,https://umj.ac.id/kabar-kampus/2024/10/ahmad-heryawan-komisi-i-dpr-ri-segera-revisi-uu-penyiaran/,30 Okt 2024
2024-10-30,"Terbuka Untuk Umum, Saksikan Nobar dan Bedah Film “Pesta Oligarki” di Kota Keris",Maduraindepth,Jagat publik di Indonesia kini mendapat suguhan tontonan film dokumenter menarik berjudul “Pesta Oligarki.”,https://maduraindepth.com/terbuka-untuk-umum-saksikan-nobar-dan-bedah-film-pesta-oligarki-di-kota-keris,30 Okt 2024
2024-10-30,"Dukung Program Swasembada Pangan, Kementerian PU akan Perlambat Pembangunan IKN",Tempo.co,"TEMPO.CO, Jakarta - Menteri Pekerjaan Umum, Dody Hanggodo, mengatakan, Presiden Prabowo Subianto saat ini sangat mengkhawatirkan situasi geopolitik yang...",https://www.tempo.co/ekonomi/dukung-program-swasembada-pangan-kementerian-pu-akan-perlambat-pembangunan-ikn-1161815,30 Okt 2024
2024-10-29,"Iptu Rudy Soik Dibela Keponakan Presiden Prabowo, Saraswati aktivis anti TPPO Buka Fakta dan Rekayasa Kasus Pemecatannya di RDP Komisi III DPR RI - Akurat Banten",Akurat Banten,"Komisi III DPR RI gelar RDP bersama Kapolda NTT Irjen Daniel Tahi Monang Silitonga dan jajaran di Kompleks Parlemen, Jakarta (28/10/2024)",https://banten.akurat.co/nasional/1325249615/iptu-rudy-soik-dibela-keponakan-presiden-prabowo-saraswati-aktivis-anti-tppo-buka-fakta-dan-rekayasa-kasus-pemecatannya-di-rdp-komisi-iii-dpr-ri,29 Okt 2024
2024-10-22,Berikut Susunan Pimpinan Komisi I Hingga XI DPR,Rmol.id,Dewan Perwakilan Rakyat Republik Indonesia (DPR-RI) akan mengesahkan susunan Alat Kelengkapan Dewan (AKD) untuk Komisi XII dan XIII pada Rabu.,https://rmol.id/politik/read/2024/10/22/641863/berikut-susunan-pimpinan-komisi-i-hingga-xi-dpr,22 Okt 2024
2024-10-21,"Sosok Dyah Roro, Pejuang Transisi Energi yang Kini Jadi Wamen Perdagangan",Ruang Bicara,"Dyah Roro Esti, Wakil Menteri Perdagangan muda, berperan aktif dalam politik dan energi terbarukan di Indonesia.",https://ruangbicara.co.id/sosok-dyah-roro-pejuang-transisi-energi-yang-kini-jadi-wamen-perdagangan/,21 Okt 2024
2024-10-19,Gedung DPR Sudah Dijaga Ketat Jelang Pelantikan Prabowo-Gibran,Rmol.id,"Satu hari jelang pelantikan Prabowo Subianto-Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden 2024, Kompleks Parlemen Senayan, Jakarta mulai...",https://rmol.id/politik/read/2024/10/19/641408/gedung-dpr-sudah-dijaga-ketat-jelang-pelantikan-prabowo-gibran,19 Okt 2024
2024-10-16,"Verrell Bramasta Dihujani Kritik Negatif saat Jadi Anggota DPR RI, Venna Melinda: Itu Konsekuensi - disway.id",Disway,Verrell Bramasta belakangan menjadi sorotan karena dibanjiri kritik usai menjadi anggota DPR RI.,https://disway.id/read/828582/verrell-bramasta-dihujani-kritik-negatif-saat-jadi-anggota-dpr-ri-venna-melinda-itu-konsekuensi,16 Okt 2024
2024-10-16,Diskusi Jaringan Pemred Promedia Bersama Komite Publisher Rights: Bersama Kita Bangun Jurnalisme Berkualitas - Hulondalo,Hulondalo,Jaringan Pemimpin Redaksi (Pemred) Promedia Teknologi Indonesia ajak tim Komite Publisher Rights untuk berbincang hangat terkait jurnalisme.,https://www.hulondalo.id/news/96413752574/diskusi-jaringan-pemred-promedia-bersama-komite-publisher-rights-bersama-kita-bangun-jurnalisme-berkualitas,16 Okt 2024
2024-10-14,Calon menteri Prabowo: Mulai Sri Mulyani hingga Veronica Tan dipanggil Prabowo – Mengapa kabinet berpotensi gemuk?,BBC,Koalisi politik dianggap vital untuk melindungi kepentingan presiden di DPR hingga serangan di luar parlemen. Tapi apakah koalisi besar juga pernah...,https://www.bbc.com/indonesia/articles/c30ly49pvypo,14 Okt 2024
2024-10-13,Dian Oerip dalam Pengembaraan Wastra Nusantara,Tempo.co,Dian Oerip turut melestarikan wastra Nusantara dan memberdayakan penenun di daerah. Menghidupi kain tradisional dengan hati.,https://majalah.tempo.co/read/sosok/172568/wasta-nusantara-dian-oerip,13 Okt 2024
2024-10-11,"Tuntut Reformasi Kampus, Mahasiswa IAIN Langsa Desak Rektor dan Dekan Mundur",info aceh timur,"Ratusan mahasiswa Institut Agama Islam Negeri (IAIN) Langsa menggelar aksi demonstrasi pada Jumat (11/10/2024), menuntut reformasi manajemen dan mendesak...",https://infoacehtimur.com/tuntut-reformasi-mahasiswa-iain-langsa-desak-rektor-dan-dekan-mundur/,11 Okt 2024
2024-10-09,Direksi & Komisaris NETV Mundur usai Diakuisisi MD Entertainment,Tirto.id,"MD Entertainment telah resmi mengakuisisi NETV, dengan transaksi material senilai Rp1,65 triliun.",https://tirto.id/direksi-komisaris-netv-mundur-usai-diakuisisi-md-entertainment-g4AX,9 Okt 2024
2024-10-09,Diskusi “Jokowi and His Familys Disaster” di Monju dan UPI...,BandungBergerak.id,Pelarangan diskusi yang mengkritik pemerintah sebagai bentuk upaya negara dalam menyempitkan ruang-ruang publik masyarakat sipil. | Berbasis di Bandu...,https://bandungbergerak.id/article/detail/1598111/diskusi-jokowi-and-his-familys-disaster-di-monju-dan-upi-urung-dilaksanakan-dengan-dalih-perizinan-bentuk-ketakutan-rezim-antikritik,9 Okt 2024
2024-10-09,PLN Beri 5 Motor Listrik kepada Pengemudi Ojol Prasejahtera dalam Ajang Electric Run 2024,Suarajatimcom,PLN menyerahkan lima unit motor listrik kepada lima pengemudi Ojek Online (Ojol) prasejahtera sebagai bagian dari penghargaan atas upaya pengurangan.,https://www.suarajatim.com/2024/10/pln-beri-5-motor-listrik-kepada.html?m=1,9 Okt 2024
2024-10-07,Ahli K3 UMJ Bagikan Tips Penyelamatan Diri Saat Gempa Bumi,Universitas Muhammadiyah Jakarta - UMJ,"Isu megathrust kembali mencuat di pertengahan 2024. Gempa bumi dengan kekuatan besar ini juga pernah terjadi di Indonesia pada 2004,",https://umj.ac.id/opini-1/ahli-k3-umj-bagikan-tips-penyelamatan-diri-saat-gempa-bumi/,7 Okt 2024
2024-10-07,Isoplus Run 2024 Ajak Warga Jakarta Ramai-ramai Lari di Pinggir Pantai,Suarajatimcom,"Jakarta, Otojatim.com – ISOPLUS kembali gelar ISOPLUS RUN 2024 di Community Park Pantai Indah Kapuk 2, dengan tema “Unlock Your Greatness”. ISOPLUS RUN 2024.",https://www.suarajatim.com/2024/10/isoplus-run-2024-ajak-warga-jakarta.html?m=1,7 Okt 2024
2024-10-04,"DPR 2024-2029 Dihiasi Wajah Lama, Pakar Sebut Proses Legislasi Tak Banyak Libatkan Masyarakat",NU Online,"Jakarta, NU Online. Sebanyak 307 anggota Dewan Perwakilan Rakyat (DPR) 2024-2029 dari 580 anggota DPR merupakan anggota lama yang menjabat pada 2019-2024...",https://www.nu.or.id/nasional/dpr-2024-2025-dihiasi-wajah-lama-pakar-sebut-proses-legislasi-tak-banyak-libatkan-masyarakat-IbIV7,4 Okt 2024
2024-10-04,"KPK Tahan 2 Tersangka Pengadaan APD, Kerugian Negara Rp 319 M Karena Ada Mark-up",lampuhijau.co.id,Komisi Pemberantasan Korupsi (KPK) menetapkan tiga tersangka kasus dugaan korupsi pengadaan alat pelindung diri (APD) Kementerian Kesehatan (Kemenkes) tahun...,https://lampuhijau.co.id/baca-berita/jakarta-city/22166/kpk-tahan-2-tersangka-pengadaan-apd-kerugian-negara-rp-319-m-karena-ada-markup,4 Okt 2024
2024-10-02,Obituari Marissa Haque: Artis Senior yang Pernah Jadi Mantan Cawagub dan DPR RI hingga Bergelar Doktor - disway.id,Disway,"JAKARTA, DISWAY.ID - Aktris senior era 1980-an Marissa Haque dikabarkan meninggal dunia pada Rabu, 2 Oktober 2024 dini hari. Kabar duka ini juga disampaikan...",https://disway.id/read/825440/obituari-marissa-haque-artis-senior-yang-pernah-jadi-mantan-cawagub-dan-dpr-ri-hingga-bergelar-doktor,2 Okt 2024
2024-10-01,Putri Almarhum Desmond Siap Perjuangkan Anak Muda dan Perempuan,Rmol.id,"Annisa Maharani Alzahra Mahesa resmi menjadi Anggota DPR periode 2024-2029 dari Fraksi Gerindra. Dengan usianya yang masih 23 tahun, Annisa.",https://rmol.id/politik/read/2024/10/01/639086/putri-almarhum-desmond-siap-perjuangkan-anak-muda-dan-perempuan,1 Okt 2024
2024-10-01,Suaeb-Bhagas Nakhodai AJI Bojonegoro Periode 2024-2027 - Radar Bojonegoro,Radar Bojonegoro,Konferensi kota (konferta) ke-V Aliansi Jurnalis Independen (AJI) Bojonegoro Minggu (29/9) di Gedung Mayor Sogo Universitas Bojonegoro.,https://radarbojonegoro.jawapos.com/kanal-redaksi/715147118/suaeb-bhagas-nakhodai-aji-bojonegoro-periode-2024-2027,1 Okt 2024
2024-10-01,ICJR Serukan Enam Rancangan Undang-undang Sektor Peradilan Pidana yang Harus Menjadi Perhatian Anggota DPR,Institute for Criminal Justice Reform (ICJR),"Selasa, 1 Oktober 2024, DPR DPD dan MPR RI melakukan pelantikan terhadap 580 Anggota DPR terpilih untuk menjadi perwakilan rakyat selama periode...",https://icjr.or.id/icjr-serukan-enam-rancangan-undang-undang-sektor-peradilan-pidana-yang-harus-menjadi-perhatian-anggota-dpr/,1 Okt 2024
2024-10-01,"Anggota DPR RI Termuda 2024-2029 dari Dapil Banten II, Annisa Maharani 23 Tahun, Segini Kekayaannya! - Akurat Banten",Akurat Banten,"Annisa Maharani menjadi anggota DPR RI termuda dengan usia 23 tahun, Ia merupakan putri almarhum politikus Partai Gerindra, Desmond Junaidi.",https://banten.akurat.co/nasional/1325148655/anggota-dpr-ri-termuda-2024-2029-dari-dapil-banten-ii-annisa-maharani-23-tahun-segini-kekayaannya,1 Okt 2024
2024-09-30,DPR Sahkan Lima RUU Ratifikasi Perjanjian Internasional Bidang Pertahanan,Rmol.id,"DPR mengesahkan lima Rancangan Undang-Undang (RUU) Ratifikasi Perjanjian Internasional Bidang Pertahanan dalam Rapat Paripurna di Gedung Nusantara II,...",https://rmol.id/politik/read/2024/09/30/638896/dpr-sahkan-lima-ruu-ratifikasi-perjanjian-internasional-bidang-pertahanan,30 Sep 2024
2024-09-30,"DPR Periode 2019-2024 Sahkan 225 Undang-Undang, Terbanyak Selama 15 Tahun Terakhir",Kompas.com,DPR periode 2019-2024 jadi yang terbanyak mengesahkan Undang-Undang (UU) sejumlah 225. DPR Periode sebelumnya 91 UU dan DPR periode 2009-2014 126 UU.,https://nasional.kompas.com/read/2024/09/30/14340681/dpr-periode-2019-2024-sahkan-225-undang-undang-terbanyak-selama-15-tahun?page=all,30 Sep 2024
2024-09-27,"Unboxing Pilkada Jawa Barat, Partisipasi Gen Z dan Milenial Menentukan Arah Politik Daerah",BandungBergerak.id,"BandungBergerak.id – Dalam upaya meningkatkan partisipasi pemilih muda dalam Pemilihan Gubernur dan Wakil Gubernur Jawa Barat 2024, Sindikasi Pemilu dan...",https://bandungbergerak.id/article/detail/1598041/unboxing-pilkada-jawa-barat-partisipasi-gen-z-dan-milenial-menentukan-arah-politik-daerah,27 Sep 2024
2024-09-27,INFOGRAFIS: Jumlah Anggota Kabinet Sukarno hingga Jokowi,CNN Indonesia,"DPR telah mengesahkan RUU Kementerian sehingga jumlah menteri dalam kabinet jadi tak terbatas tergantung kebutuhan presiden, Kamis (19/9/2024).",https://www.cnnindonesia.com/nasional/20240926174434-35-1148800/infografis-jumlah-anggota-kabinet-sukarno-hingga-jokowi,27 Sep 2024
2024-09-19,"Siang Ini DPR Gelar Rapat Paripurna, Berikut Agenda Lengkapnya",Rmol.id,"Dewan Perwakilan Rakyat (DPR) RI akan menggelar Rapat Paripurna VII masa persidangan I tahun sidang 2024-2025, pada Kamis (19/9). Rapat sedianya.",https://rmol.id/politik/read/2024/09/19/637474/siang-ini-dpr-gelar-rapat-paripurna-berikut-agenda-lengkapnya,19 Sep 2024
2024-09-18,TemuIn Beda: Perempuan Masa Kini - Smart with Excellent Public Speaking - Hulondalo,Hulondalo,"Hulondalo.id - Belajar Daring Indonesia sukses menggelar kegiatan TemuIn Beda yang diselenggarakan pada Senin, 16 September 2024, di Uslap Cafe,...",https://www.hulondalo.id/gayahidup/96413563356/temuin-beda-perempuan-masa-kini-smart-with-excellent-public-speaking,18 Sep 2024
2024-09-18,Cerita Penyiar PRFM Zanjabilla Kamila Sejak SD 'Capetang' hingga Raportnya Ditulis KURANGI NGOBROL DI KELAS - Kabar Priangan,Kabar Priangan,Sejak kecil Penyiar Radio PRFM Bandung Zaljabilla Kamila satu frekuensi dengan ayahnya yang merupakan penggemar berat siaran radio.,https://kabarpriangan.pikiran-rakyat.com/kiprah/pr-1488573341/cerita-penyiar-prfm-zanjabilla-kamila-sejak-sd-capetang-hingga-raportnya-ditulis-kurangi-ngobrol-di-kelas?page=all,18 Sep 2024
2024-09-17,Proses Naturalisasi Mees Hilgers dan Eliano Reijnders Dikebut DPR RI - disway.id,Disway,Komisi X DPR RI bakal mempercepat proses naturalisasi Mees Hilgers dan Eliano Reijnders agar bisa segera membela Timnas Indonesia.,https://disway.id/read/822010/proses-naturalisasi-mees-hilgers-dan-eliano-reijnders-dikebut-dpr-ri,17 Sep 2024
2024-09-17,Jaktim Pride! Menpora Beberkan Profil Eliano Reijnders di Raker Komisi III dan X DPR RI: Kakeknya Lahir di Jatinegara - disway.id,Disway,Dua calon pemain naturalisasi untuk memperkuat Timnas Indonesia itu dibahas dalam raker bersama DPR RI.,https://disway.id/read/822161/jaktim-pride-menpora-beberkan-profil-eliano-reijnders-di-raker-komisi-iii-dan-x-dpr-ri-kakeknya-lahir-di-jatinegara,17 Sep 2024
